id,product_name,price(vnd),original_price,discount,discount_rate(%),review_count,rating_average,quantity_sold,brand_name,origin,subcategory_name,category_name
190725441,"Laptop HP 15s fq5078TU i5 1235U/8GB/512GB/15.6""F/Win11/(6K798PA)/Bạc - Hàng chính hãng",17640000,17640000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
190725443,"Laptop HP Pavilion 15 eg2035TX i5 1235U/8GB/512GB/2GB MX550/15.6""F/Win11/(6K781PA)/Vàng - Hàng chính hãng",18720000,18720000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
190725464,"Laptop HP Pavilion 15 eg2056TU i5 1240P/8GB/512GB/15.6""F/Win11/(6K786PA)/Vàng - Hàng chính hãng",18360000,18360000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
191350420,"Máy đọc sách Kindle Paperwhite Gen 4 10th màn hình 6 inch 300PPI, wifi, bluetooth, chống nước IPX8 - Hàng nhập khẩu",2790000,2790000,0,0,15,5.0,78.0,Kindle,Mỹ,may-doc-sach,Máy tính bảng
191764688,Điện thoại Xiaomi Redmi 10A (2GB/32GB) - Hàng chính hãng,2556000,2556000,0,0,0,0.0,0.0,,,dien-thoai-smartphone,Điện thoại
192121325,Laptop HP Pavilion 15-eg2036TX 6K782PA (Bạc) (Tặng kèm chuột Zadez M331) - Hàng chính hãng,19320000,19320000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
192694043,Điện thoại để bàn Panasonic KX-TS880 hàng chính hãng,1060000,1060000,0,0,3,5.0,13.0,Panasonic,Malaysia,dien-thoai-ban,Điện thoại
192729512,"Laptop Dell Vostro 5620 i5 1240P/16GB/512GB/16""F/OfficeHS/Win11/(70282719)/Xám - Hàng chính hãng",21490000,21490000,0,0,0,0.0,1.0,Dell,Trung Quốc,laptop-truyen-thong,Laptop
192729516,"Laptop HP Pavilion 14 dv2033TU i5 1235U/8GB/512GB/14""F/Win11/(6K769PA)/Vàng - Hàng chính hãng",18480000,18480000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
193110691,Laptop HP 15s-fq5104TU 6K7E4PA (Bạc) (Tặng kèm chuột Zadez M-331) - Hàng chính hãng,18600000,18600000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
193125722,Laptop HP 240 G8 617K2PA (Bạc) (Tặng kèm chuột Zadez M-331) - Hàng chính hãng,11040000,11040000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
193366048,Điện thoại OnePlus 10T 5G - Hàng Chính Hãng,15990000,15990000,0,0,0,0.0,0.0,,,dien-thoai-smartphone,Điện thoại
193859847,"Máy Tính Xách Tay Laptop Acer A315-57-379K - Intel core i3-1005G1/4GB/256GB SSD/15.6"" FHD/BT4/Win11SL/Black - Hàng Chính Hãng",9800000,9800000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
195901063,Laptop HP 15S-FQ5104TU i7-1255U/8GB/512GB/Win11 6K7E4PA - Hàng chính hãng,18600000,18600000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
195902379,Laptop HP 14-DV2032TU i7-1255U/8GB/512GB/Win11 6K768PA - Hàng chính hãng,22080000,22080000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
195902569,Laptop HP 14-DV2033TU i5-1235U/8GB/512GB/Win11 6K769PA - Hàng chính hãng,18480000,18480000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
196161158,Laptop Dell Inspiron 16 5620 i5 1240P/16GB/512GB/2GB MX570/OfficeHS/Win11 (N6I5003W1) - Hàng chính hãng,21550000,21550000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
196197701,Điện thoại Samsung Galaxy Z Fold4 5G (12GB/256GB) - Hàng chính hãng,40790000,40990000,200000,0,0,0.0,0.0,,,dien-thoai-smartphone,Điện thoại
197214029,Apple iPhone 14,16850000,24990000,8140000,33,156,5.0,639.0,Apple,Trung Quốc,dien-thoai-smartphone,Điện thoại
198123513,Laptop Acer Aspire 3 A315-59-381E (NX.K6TSV.006) (i3 1215U/8GB RAM/512GB SSD/15.6 inch FHD/Win 11,11040000,11040000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
198203859,Điện Thoại Vivo V25 5G 2022 (8GB/128GB) - Hàng Chính Hãng,10490000,10490000,0,0,2,5.0,5.0,Vivo,Trung Quốc,dien-thoai-smartphone,Điện thoại
198437064,"Laptop LG gram 14'', Không hệ điều hành, Intel Core i3 Gen 12, 8Gb, 256GB, 14ZD90Q-G.AX32A5 - Hàng Chính Hãng",22260000,22260000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
198462692,Laptop HP Pavilion 14-dv2033TU (6K769PA) (i5-1235U | 8GB | 512GB | 14' FHD | Win 11) Hàng chính hãng,18480000,18480000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
198572369,Laptop HP 15s-fq5104TU (6K7E4PA) (i7-1255U | 8GB | 512GB | 15.6' HD | Win 11) Hàng chính hãng,18600000,18600000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
198592225,Laptop HP 240 G9 6L1Y1PA (i5-1235U | 8GB | 256GB | Intel Iris Xe Graphics | 14' FHD | Win 11) Hàng chính hãng,16680000,16680000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
198732215,Laptop Dell Vostro 3510 P112F002BBL - Hàng Chính Hãng (chỉ giao HN và một số khu vực),17040000,17040000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
198868573,Điện thoại IP Grandstream GRP 2601P hàng chính hãng,1050000,1050000,0,0,0,0.0,2.0,Grandstream,Trung Quốc,dien-thoai-ban,Điện thoại
198868735,Điện thoại IP Grandstream GRP 2601 hàng chính hãng,880000,880000,0,0,0,0.0,2.0,Grandstream,Trung Quốc,dien-thoai-ban,Điện thoại
198984680,Laptop HP Pavilion 15-eg2056TU (6K786PA) i5-1240P|8GB|512GB|15.6FHD|Intel Iris Xe|W11 - Hàng Chính Hãng,18360000,18360000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
199053702,"Laptop Lenovo ThinkPad E14 Gen 4 21E300DPVA | Core i5 - 1235U | 8GB | 512GB | 14"" Full HD | Finger | LED key | Hàng chính hãng",18790000,18790000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
199104980,"Laptop HP 240 G9 6L1Y1PA |i5-1235U|8GB RAM |256GB SSD |14""FHD|Win11 - Hàng Chính Hãng",16680000,16680000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
199608103,Laptop Dell Inspiron 14 7420 1YT85(Intel Core i7-1255U/ 16GB/ 512GB SSD NVMe/ 14'' FHD/ Win11 Home SL) - Hàng Chính Hãng,31990000,31990000,0,0,0,0.0,0.0,,,laptop-gaming,Laptop
199618391,Laptop Dell Inspiron N3511 P112F001CBL(Intel Core i3-1115G4/ 4GB/ 256GB SSD/ 15.6'' FHD/ Win11 Home SL) - Hàng Chính Hãng,12780000,12780000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
199631690,Laptop Dell Inspiron 16 5620 P1WKN(Intel Core i5-1235U/ 8GB/ 256GB SSD/ 16'' FHD/ Windows 11 Home SL + Office Home & Student 2021 - Hàng Chính Hãng,22000000,22000000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
199692559,Laptop HP 15s-fq5080TU (6K7A0PA) (i5-1235U | 8GB | 256GB | Intel Iris Xe Graphics | 15.6' FHD | Win 11) - Hàng Chính Hãng,16200000,16200000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
199901611,Laptop Acer Aspire 7 A715-42G-R4XX R5-5500U/8GB/256GB/Win11 (NH.QAYSV.008) - Hàng chính hãng,15480000,15480000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
201067649,Combo máy đọc sách Kindle Paperwhite 5 (11th gen) tặng kèm bao da ( Cover ) - Hàng nhập khẩu,4100000,4100000,0,0,113,5.0,546.0,Kindle,Mỹ,may-doc-sach,Máy tính bảng
201831052,Laptop HP Pavilion 15 eg2035TX 6K781PA i5 1235U| 8GB| 512GB| MX550| Win11 - Hàng chính hãng,18720000,18720000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
202482071,Laptop Colorful AT i7 11800H/ 3060 6G DDR6/ 16G3200-D4/ SSD 512GB - Hàng Chính Hãng,42900000,42900000,0,0,0,0.0,0.0,,,laptop-gaming,Laptop
202508674,Laptop Acer Nitro 5 AN515-58-52SP i5-12500H/8GB/512GB/Win11 (NH.QFHSV.001) - Hàng chính hãng,24000000,24000000,0,0,0,0.0,0.0,,,laptop-gaming,Laptop
203293886,Laptop Dell Inspiron 3520 N5I5122W1 (Core i5 1235U/ 8GB/ 256GB SSD/ 15.6inch Full HD/ Windows 11 Home/ Black) - Hàng chính hãng,17500000,17500000,0,0,0,0.0,1.0,Dell,Trung Quốc,laptop-truyen-thong,Laptop
203317484,Laptop Dell Inspiron 15 3520 70296960 (Core i5-1235U / 8GB RAM/ 512GB SSD/ MX550 2GB/ 15.6 FHD/ Win 11 / Office / Bạc/ 1 Yr) - Hàng chính hãng,23077200,23077200,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
203320162,Laptop Dell Inspiron 15 3520 71001747 (Core i7-1255U | 8GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Office | Đen) - Hàng chính hãng,23268000,23268000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
203853390,Điện Thoại Oppo A17k (3GB/64GB),3276000,3276000,0,0,0,0.0,0.0,,,dien-thoai-smartphone,Điện thoại
204237269,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,600000,600000,0,0,48,5.0,283.0,Panasonic,Malaysia,dien-thoai-ban,Điện thoại
204669071,Laptop Dell Inspiron 15 3520 i3U082W11BLU ( Core i3-1215U / 8GB (1x8GB) DDR4 / SSD 256GB M.2 PCIe / 15.6'' FHD 120Hz 250nits / Intel UHD Graphics / BT5.2 + WLAN 802.11ax / W11 Home + Office ) - Hàng Chính Hãng,14000000,14000000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
204671569,Điện Thoại Oppo A17k 3GB/64GB - Hàng Chính Hãng,3276000,3276000,0,0,0,0.0,0.0,,,dien-thoai-smartphone,Điện thoại
204677811,Laptop Dell Inspiron 15 3520 N3520-i5U085W11BLU ( Intel Core i5-1235U / 8GB (1x8GB) DDR4 2666MHz / 512GB M.2 PCIe NVMe SSD / 15.6'' FHD 120Hz 250nits / Intel UHD Graphics / BT 5.2 / Wifi 802.11ax/ WIN11 + Office ) - Hàng Chính Hãng,18475000,18475000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
204872160,Điện thoại Oppo A17k (3GB/64GB) - Hàng chính hãng,3276000,3276000,0,0,0,0.0,0.0,,,dien-thoai-smartphone,Điện thoại
204954625,Lenovo ThinkBook 16p G2 ACH 20YM003LVN (AMD Ryzen 7 5800H | 16GB | 512GB SSD  | RTX 3060 6GB | 16 inch WQXGA IPS 100% sRGB | Win 11 | Finger | LED KEY) - Hàng CHính hãng,24450000,24450000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
205300671,Laptop Dell Vostro 5620 70296963 (Intel Core i5 _ 1240P | 8GB | 512GB SSD | MX570 with 2GB | 16.0 inch Full HD+ | Win 11 _ Office 2021 | Finger | LED KEY) - Hàng chính hãng,20950000,20950000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
205303070,Laptop Dell Inspiron 5620 | N5620 - I5P165W11SLU (Intel Core i5 _ 1240P | 16GB | 512GB SSD | Intel Iris Xe  | 16.0 inch Full HD+ | Win 11 _ Office 2021 | Finger | LED KEY ) - Hàng chính hãng,20150000,20150000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
205305631,Laptop HP Pavilion 15 eg2059TU 6K789PA | Intel Alder Lake Core i5 _ 1240P | 8GB | 256GB SSD PCIe | Intel Iris Xe Graphics | 15.6 inch Full HD IPS | Win 11 | Hàng chính hãng,14850000,14850000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
205533241,Laptop Lenovo IdeaPad 5 15ITL05 82FG01HPVN i5-1135G7|16GB|512GB|Intel Iris Xe|WIN 11 - Hàng chính hãng,16740000,16740000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
205815576,"Apple iPad 10.9-inch (10th Gen) Wi-Fi, 2022",8990000,12990000,4000000,31,104,5.0,409.0,Apple,Trung Quốc,may-tinh-bang,Máy tính bảng
206218031,Máy tính bảng viết tay Xiaomi Wicue màn hình LCD màu cầu vồng không đèn nền 12inch,425000,768000,343000,45,0,0.0,0.0,,,may-tinh-bang,Máy tính bảng
206307542,Laptop HP Pavilion 15-eg2058TU (6K788PA) (i5-1240P | 8GB | 256GB | Intel Iris Xe Graphics | 15.6' FHD | Win 11) Hàng chính hãng,14850000,14850000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
206840788,Laptop Lenovo ThinkPad E15 Gen 4 21E600CMVA (Đen) - Tặng  chuột Zadez M-331 - Hàng chính hãng,19490000,19490000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
207041896,Laptop Dell Inspiron 5620 i5-1235U/8GB/256GB/Win11 P1WKN - Hàng chính hãng,22000000,22000000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
207883258,"Điện thoại oukitel  wp21 (Ram 12Gb,Rom 256Gb ,chống sốc,chống nước,pin khủng, pin 9.800mAh) - hàng chính hãng",9970000,9970000,0,0,0,0.0,0.0,,,dien-thoai-smartphone,Điện thoại
208171115,"Điện thoại OUKITEL WP18 (Chống nước ,chống va đập, pin khủng 12500mAh, Ram 4GB ,Rom 32GB ,màn hình 5.93 inch,Điện thoại chắc chắn) – HÀNG CHÍNH HÃNG",3990000,3990000,0,0,2,5.0,5.0,Oukitel,,dien-thoai-smartphone,Điện thoại
208302969,Laptop HP Victus 16-e1106AX (7C0T1PA) (R5-6600H | 8GB | 512GB | GeForce RTX 3050Ti 4GB | 16.1' FHD 144Hz | Win 11) - Hàng Chính Hãng,25790000,25790000,0,0,0,0.0,0.0,,,laptop-gaming,Laptop
209872337,"Máy đọc sách Kindle 2022 (11th) - All new kindle 2022 11th màn hình 6inch 300PPI gấp 2 lần độ sắc nét, 16GB bộ nhớ trong với cổng kết nối USB-C - Hàng nhập khẩu",2800000,2800000,0,0,1,5.0,1.0,Kindle,Mỹ,may-doc-sach,Máy tính bảng
209927605,Combo máy đọc sách Kindle 2022 (11th) tặng kèm bao da ( Cover ) - Hàng nhập khẩu,3060000,3990000,930000,23,5,5.0,23.0,Kindle,Mỹ,may-doc-sach,Máy tính bảng
213565026,Laptop Acer Nitro 5 Eagle AN515-57-54MV i5-11400H 8GB 512GB GeForce RTX 3050 4GB 15.6' FHD 144Hz Hàng chính hãng,23520000,23520000,0,0,0,0.0,0.0,,,laptop-gaming,Laptop
213565028,Laptop Acer Nitro 5 Tiger AN515-58-773Y (i7-12700H|8GB|512GB|GeForce RTX 3050Ti 4GB|15.6' FHD 144Hz) Hàng chính hãng,30000000,30000000,0,0,0,0.0,0.0,,,laptop-gaming,Laptop
213568499,Laptop Acer Aspire 3 A315-59-381E (i3-1215U | 8GB | 512GB | Intel UHD Graphics | 15.6' FHD | Win 11) Hàng chính hãng,11040000,11040000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
213813597,Laptop HP Pavilion 15-eg2035TX 6K781PA (i5-1235U | 8GB | 512GB | VGA MX550 2GB | W11) Hàng chính hãng,18720000,18720000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
213818760,Laptop HP Pavilion 15-eg2036TX 6K782PA (i5-1235U 8GB 512GB VGA MX550 2GB 15.6' FHD Win 11) Hàng chính hãng,19320000,19320000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
213867594,Laptop HP 15s-fq2712TU 7C0X2PA (Core i3 1115G4/ 8GB/ 256GB SSD/ Intel UHD Graphics/ 15.6inch Full HD/ Windows 11 Home/ Bạc/ Vỏ nhựa) - Hàng Chính Hãng,11580000,11580000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
213998240,Máy Tính Xách Tay Laptop Dell Inspiron 15 3520 - Black - 15.6 FHD WVA; i3-1215U; 8GB; 512GB SSD; WF5 + BT5.0; Polyc; Win11H+ OfficeHS21; 1Y IH (71003264) - Hàng Chính Hãng,17143200,17143200,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
213998268,Máy Tính Xách Tay Laptop Dell Inspiron 15 3520 - Black - 15.6 FHD WVA; i3-1215U; 8GB; 256GB SSD; WF5 + BT5.0; Polyc; Win11H+ OfficeHS21; 1Y IH (I3U082W11BLU) - Hàng Chính Hãng,13000000,13000000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
213998305,Máy Tính Xách Tay Laptop Dell Inspiron 15 3520 - Black - 15.6 FHD WVA; i5-1235U; 8GB; 256GB SSD; WF5 + BT5.0; Polyc; Win11H+ OfficeHS21; 1Y IH (N5I5122W1) - Hàng Chính Hãng,17500000,17500000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
213998703,Máy Tính Xách Tay Laptop Dell Inspiron 15 3520 - Black - 15.6 FHD WVA; i5-1235U; 8GB; 512GB SSD; VGA MX550 2GB; WF5 + BT5.0; Polyc; Win11H+ OfficeHS21; 1Y IH (70296960) - Hàng Chính Hãng,20100000,20100000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
213998715,Máy Tính Xách Tay Laptop Dell Inspiron 15 3520 - Black - 15.6 FHD WVA; i7-1255U; 8GB; 512GB SSD; WF5 + BT5.0; Polyc; Win11H+ OfficeHS21; 1Y IH (71001747) - Hàng Chính Hãng,23268000,23268000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
214617998,Laptop HP 15s-fq5144TU 7C0R8PA (Core i7-1255U | 16GB | 512GB | Iris Xᵉ Graphics | 15.6 inch FHD | Windows 11 | Natural Silver) - Hàng Chính Hãng,22590000,22590000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
214672808,Máy tính xách tay Dell Vostro 5320 M32DH1 (Core i5 1240P/ 8GB/ 256GB SSD/ Intel Iris Xe Graphics/ 13.3inch Full HD+/ Windows 11 Home/ Grey/ Vỏ nhôm) - Hàng chính hãng,22900000,22900000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
214678095,"Laptop Dell Vostro 15 3520 5M2TT2 i5-1235U/8GB/DDR4/512GB SSD/15.6"" FHD/120Hz + Office Home ST/ProSup (Xám) - Hàng chính hãng",18990000,18990000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
214678200,"Laptop Dell Vos15 3520 (5M2TT3)/ Xám/ Intel Core i7-1255U (upto 4.7Ghz, 12MB)/ RAM 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 15.6inch FHD/ 4Cell/ Win11SL + Office Home and Student/ 1Yr - hàng chính hãng",24660000,24660000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
214756058,Máy đọc sách New Kindle 11th 2022 (16GB) - Hàng chính hãng,2990000,3190000,200000,6,123,5.0,725.0,Kindle,Trung Quốc,may-doc-sach,Máy tính bảng
214863343,(Hàng không quà tặng) Laptop LG Gram 2022 14ZD90Q-G.AX31A5-D (i3-1220P | 8GB | 256GB | Intel UHD Graphics | 14' WUXGA) Hàng chính hãng,22260000,22260000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
214863351,Laptop LG Gram 2021 17Z90P-G.AH76A5 i7-1165G7 | 16GB | 512GB | Intel Iris Xe Graphics | 17' WQXGA | Win 10 Hàng chính hãng,32640000,32640000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
214863354,Laptop LG Gram 2022 17Z90Q-G.AH74A5 (i7-1260P | 16GB | 512GB | Intel Iris Xe Graphics | 17' WQXGA 99% DCI-P3 | Win 11) Hàng chính hãng,47990000,47990000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
214863366,Laptop LG Gram 2022 17ZD90Q-G.AX73A5 (i7-1260P | 16GB | 256GB | Intel Iris Xe Graphics | 17' WQXGA 99% DCI-P3 | DOS) Hàng chính hãng,42990000,42990000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
214863371,Laptop LG Gram 2022 14Z90Q-G.AJ32A5 (i3-1220P | 8GB | 256GB | Intel UHD Graphics | 14' WUXGA 99% DCI-P3 | Win 11) Hàng chính hãng,24600000,24600000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
214863378,Laptop LG Gram 2022 16ZD90Q-G.AX72A5 (i7-1260P | 16GB | 256GB | Intel Iris Xe Graphics | 16' WQXGA 99% DCI-P3 | DOS) Hàng chính hãng,40990000,40990000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
214863390,Laptop LG Gram 2022 14ZD90Q-G.AX31A5 (i3-1220P | 8GB | 256GB | Intel UHD Graphics | 14' WUXGA 99% DCI-P3 | DOS) Hàng chính hãng,22260000,22260000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
214863401,Laptop LG Gram 2022 14ZD90Q-G.AX56A5 (i5-1240P | 16GB | 512GB | Intel Iris Xe Graphics | 14' WUXGA 99% DCI-P3 | DOS) Hàng chính hãng,32640000,32640000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
214961090,Laptop HP ENVY x360 13-bf0092TU 76V59PA (Core i7-1250U | 8GB | 512GB | Iris Xᵉ Graphics | 13.3 inch 2.8K | Windows 11 | Space Blue) - Hàng Chính Hãng,32290000,32290000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
214962289,Laptop HP ENVY x360 13-bf0114TU 7C0P0PA (Core i5-1230U | 8GB | 512GB | Iris Xᵉ Graphics | 13.3 inch 2.8K | Windows 11 | Natural Silver) - Hàng Chính Hãng,27790000,27790000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
215746882,Điện thoại OPPO Reno8T 4G - Hàng chính hãng,8136000,8136000,0,0,0,0.0,0.0,,,dien-thoai-smartphone,Điện thoại
217276360,"Điện thoại Mobell F209 4G ,Loa to, Phím lớn - Hàng chính hãng",569000,769000,200000,26,3,4.7,6.0,Mobell,Việt Nam / Trung Quốc,dien-thoai-pho-thong,Điện thoại
217505430,"Máy tính bảng Kindle Fire HD8 2022 (Fire HD 8 12th) - Màn hình 8inch HD, RAM 2GB, CPU Hexa-core 2.0 GHz, CÀI ĐƯỢC CH PLAY- Hàng nhập khẩu",2050000,2050000,0,0,0,0.0,6.0,Kindle,Mỹ,may-doc-sach,Máy tính bảng
217505504,"Máy tính bảng Kindle Fire HD8 PLUS 2022 (Fire HD 8 12th) - Màn hình 8inch HD, RAM 3GB, CPU Hexa-core 2.0 GHz, CÀI ĐƯỢC CH PLAY- Hàng nhập khẩu",2787577,2787577,0,0,1,5.0,3.0,Kindle,Mỹ,may-doc-sach,Máy tính bảng
217548686,"Máy đọc sách Kindle Scribe – thế hệ đầu tiên có thể đọc và viết, màn hình 10,2” 300PPI, đèn vàng warmlight, bộ nhớ 16-64GB, đồng bộ dữ liệu qua Microsoft Word - hàng nhập khẩu",9800000,9800000,0,0,1,4.0,3.0,Kindle,Mỹ,may-doc-sach,Máy tính bảng
217613027,Laptop Dell Vostro 3520 5M2TT1 (Intel Core i3-1215U | 8GB | 512GB SSD | 15.6 inch Full HD 120Hz | Win 11 _ Office 2021 | TiTan Grey) - Hàng chính hãng,15990000,15990000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
217645692,Combo Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - 16Gb và Bao da - Hàng nhập khẩu,4020000,5190000,1170000,23,5,4.8,18.0,Kindle,Mỹ,may-doc-sach,Máy tính bảng
217706932,Combo Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) và Bao da - Hàng nhập khẩu,3950000,4490000,540000,12,128,5.0,494.0,Kindle,Mỹ,may-doc-sach,Máy tính bảng
217777191,Laptop Acer Aspire 7 A715-43G-R8GA(R5-5625U|8GB|512GB|GeForce RTX3050 4GB|15.6' FHD144Hz |W11 Hàng chính hãng,19600000,19600000,0,0,0,0.0,0.0,,,laptop-gaming,Laptop
219392186,Điện thoại OPPO CPH2471 - A17k Vàng - Hàng Chính Hãng (chỉ giao HN và một số khu vực),3276000,3276000,0,0,0,0.0,0.0,,,dien-thoai-smartphone,Điện thoại
219395853,Laptop Dell Inspiron 3520 N5I5122W1 - Hàng Chính Hãng (chỉ giao HN và một số khu vực),17500000,17500000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
219400421,Điện thoại OPPO CPH2471 - A17k Xanh - Hàng Chính Hãng (chỉ giao HN và một số khu vực),3276000,3276000,0,0,0,0.0,0.0,,,dien-thoai-smartphone,Điện thoại
219401840,Laptop Dell Vostro 3510 7T2YC3 - Hàng Chính Hãng (chỉ giao HN và một số khu vực),23490000,23490000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
220792455,Laptop HP Pavilion 14-dv2077TU 7C0W3PA (Core i5 1235U/ 8GB/ 256GB SSD/ Intel Iris Xe Graphics/ 14.0inch Full HD/ Windows 11 Home/ Silver) - Hàng Chính Hãng,18490000,18490000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
221518066,Máy đọc sách Kindle Oasis 3 10th - Hàng nhập khẩu,6722100,6722100,0,0,0,0.0,1.0,Kindle,Mỹ,may-doc-sach,Máy tính bảng
222604396,Máy Tính Xách Tay Laptop Acer Aspire 3 A315-59-321N - Bạc - 15.6 FHD; I3-1215U; 8GB + 1slot; 256GB SSD +1 M.2+ 1 HDD; Wifi5+BT4.2; Polyc; Win11H; 1Y (NX.K6TSV.009) - Hàng Chính Hãng,13200000,13200000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
222618764,"Máy Tính Xách Tay Laptop Acer Aspire 3 A315-58-529V, Core i5-1135G7, 4GBRAM, 256GBSSD, Intel Iris Xe Graphics, 15.6FHD, Webcam, 36.7Wh, Wlan ac+BT, Win11H, Bạc(Pure Silver), 1Y WTY - Hàng Chính Hãng",15948000,15948000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
222623722,Máy Tính Xách Tay Laptop Acer Aspire 3 A315 58 54XF i5 1135G7/8GB/512GB/Win11 (NX.AM0SV.007) - Hàng Chính Hãng,16500000,16500000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
222707075,Máy tính xách tay Laptop Dell Latitude 5470  (Intel Core i5 -6200 | 14 Inch HD | RAM 8GB | 256GB SSD | Intel UHD Graphics | Fedora Os) - Hàng chính hãng,4550000,4550000,0,0,25,4.3,66.0,Dell,Nhật Bản,laptop-truyen-thong,Laptop
224041690,Máy Tính Xách Tay Màn Hình Cảm Ứng Laptop Lenovo IdeaPad 3 i3-1115G4 / 8Gb/ 256Gb SSD/ 15.6 inch FHD/ Touch Win 10s 81X800ECUS - Hàng Chính Hãng,12828000,12828000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
225187153,"Máy Tính Xách Tay Laptop Lenovo IdeaPad 3 (81X800EMUS) (Core i3-1115G4, Ram 4Gb, SSD 128GB, Intel UHD graphics, 15.6 inchFHD, Win10s Almond) - Hàng Chính Hãng",13980000,13980000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
225195387,"Máy Tính Xách Tay Màn Hình Cảm Ứng Laptop Asus VivoBook R565EA-UH51T (Core i5-1135G7, 8GB Ram, 256GB SSD, 15.6 Inch FHD Cảm ứng, Win10, Xám - Hàng Chính Hãng",16020000,16020000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
